MESS_DATUM, TMK
2018-01-31,0.8064516129032259
2018-02-28,-3.353571428571428
2018-03-31,2.132258064516129
2018-04-30,12.393333333333336
2018-05-31,14.138709677419351
2018-06-30,16.263333333333332
2018-07-31,18.03870967741935
2018-08-31,18.73870967741935
2018-09-30,14.163333333333332
2018-10-31,9.803225806451612
2018-11-30,3.4866666666666664
2018-12-31,0.33225806451612916
